year,ranking_schedule_id,ranking_official_date,team_name,team_code,fifa_rank,fifa_points
1998,id50,1998-05-20,Brazil,BRA,1,72.0
1998,id50,1998-05-20,Germany,GER,2,65.0
1998,id50,1998-05-20,Czech Republic,CZE,3,65.0
1998,id50,1998-05-20,Mexico,MEX,4,61.0
1998,id50,1998-05-20,England,ENG,5,60.0
1998,id50,1998-05-20,Argentina,ARG,6,60.0
1998,id50,1998-05-20,Norway,NOR,7,60.0
1998,id50,1998-05-20,Yugoslavia,YUG,8,59.0
1998,id50,1998-05-20,Chile,CHI,9,59.0
1998,id50,1998-05-20,Colombia,COL,10,58.0
1998,id50,1998-05-20,USA,USA,11,58.0
1998,id50,1998-05-20,Japan,JPN,12,58.0
1998,id50,1998-05-20,Morocco,MAR,13,57.0
1998,id50,1998-05-20,Italy,ITA,14,57.0
1998,id50,1998-05-20,Spain,ESP,15,56.0
1998,id50,1998-05-20,Russia,RUS,16,56.0
1998,id50,1998-05-20,Egypt,EGY,17,56.0
1998,id50,1998-05-20,France,FRA,18,56.0
1998,id50,1998-05-20,Croatia,CRO,19,56.0
1998,id50,1998-05-20,South Korea,KOR,20,55.0
1998,id50,1998-05-20,Tunisia,TUN,21,55.0
1998,id50,1998-05-20,Romania,ROU,22,55.0
1998,id50,1998-05-20,Zambia,ZAM,23,55.0
1998,id50,1998-05-20,South Africa,RSA,24,55.0
1998,id50,1998-05-20,Netherlands,NED,25,54.0
1998,id50,1998-05-20,Ecuador,ECU,26,53.0
1998,id50,1998-05-20,Denmark,DEN,27,53.0
1998,id50,1998-05-20,Sweden,SWE,28,53.0
1998,id50,1998-05-20,Paraguay,PAR,29,52.0
1998,id50,1998-05-20,Jamaica,JAM,30,52.0
1998,id50,1998-05-20,Austria,AUT,31,52.0
1998,id50,1998-05-20,Australia,AUS,32,52.0
1998,id50,1998-05-20,Bolivia,BOL,33,51.0
1998,id50,1998-05-20,Saudi Arabia,KSA,34,51.0
1998,id50,1998-05-20,Bulgaria,BUL,35,50.0
1998,id50,1998-05-20,Belgium,BEL,36,50.0
1998,id50,1998-05-20,Peru,PER,37,50.0
1998,id50,1998-05-20,Uruguay,URU,38,50.0
1998,id50,1998-05-20,Portugal,POR,39,49.0
1998,id50,1998-05-20,Slovakia,SVK,40,49.0
1998,id50,1998-05-20,Scotland,SCO,41,48.0
1998,id50,1998-05-20,Iran,IRN,42,48.0
1998,id50,1998-05-20,Kuwait,KUW,43,47.0
1998,id50,1998-05-20,Ivory Coast,CIV,44,47.0
1998,id50,1998-05-20,Lithuania,LTU,45,47.0
1998,id50,1998-05-20,Republic of Ireland,IRL,46,46.0
1998,id50,1998-05-20,Israel,ISR,47,46.0
1998,id50,1998-05-20,Trinidad and Tobago,TRI,48,45.0
1998,id50,1998-05-20,Cameroon,CMR,49,45.0
1998,id50,1998-05-20,Thailand,THA,50,45.0
1998,id50,1998-05-20,China PR,CHN,51,45.0
1998,id50,1998-05-20,Georgia,GEO,52,45.0
1998,id50,1998-05-20,Turkey,TUR,53,45.0
1998,id50,1998-05-20,Poland,POL,54,44.0
1998,id50,1998-05-20,Greece,GRE,55,44.0
1998,id50,1998-05-20,Angola,ANG,56,44.0
1998,id50,1998-05-20,Algeria,ALG,57,43.0
1998,id50,1998-05-20,Costa Rica,CRC,58,43.0
1998,id50,1998-05-20,United Arab Emirates,UAE,59,43.0
1998,id50,1998-05-20,Guinea,GUI,60,43.0
1998,id50,1998-05-20,Finland,FIN,61,42.0
1998,id50,1998-05-20,Hungary,HUN,62,42.0
1998,id50,1998-05-20,Zaire,ZAI,63,41.0
1998,id50,1998-05-20,Ukraine,UKR,64,40.0
1998,id50,1998-05-20,Ghana,GHA,65,40.0
1998,id50,1998-05-20,Mali,MLI,66,40.0
1998,id50,1998-05-20,Burkina Faso,BFA,67,39.0
1998,id50,1998-05-20,El Salvador,SLV,68,39.0
1998,id50,1998-05-20,Mozambique,MOZ,69,39.0
1998,id50,1998-05-20,Qatar,QAT,70,38.0
1998,id50,1998-05-20,FYR Macedonia,MKD,71,38.0
1998,id50,1998-05-20,Iceland,ISL,72,37.0
1998,id50,1998-05-20,Togo,TOG,73,37.0
1998,id50,1998-05-20,Nigeria,NGA,74,37.0
1998,id50,1998-05-20,Guatemala,GUA,75,37.0
1998,id50,1998-05-20,Namibia,NAM,76,37.0
1998,id50,1998-05-20,Canada,CAN,77,36.0
1998,id50,1998-05-20,Senegal,SEN,78,36.0
1998,id50,1998-05-20,Gabon,GAB,79,36.0
1998,id50,1998-05-20,Uzbekistan,UZB,80,36.0
1998,id50,1998-05-20,Switzerland,SUI,81,36.0
1998,id50,1998-05-20,Latvia,LVA,82,36.0
1998,id50,1998-05-20,Cyprus,CYP,83,36.0
1998,id50,1998-05-20,Zimbabwe,ZIM,84,35.0
1998,id50,1998-05-20,Iraq,IRQ,85,34.0
1998,id50,1998-05-20,Honduras,HON,86,34.0
1998,id50,1998-05-20,Oman,OMA,87,34.0
1998,id50,1998-05-20,Cuba,CUB,88,33.0
1998,id50,1998-05-20,Indonesia,IDN,89,33.0
1998,id50,1998-05-20,Northern Ireland,NIR,90,33.0
1998,id50,1998-05-20,Sierra Leone,SLE,91,33.0
1998,id50,1998-05-20,Syria,SYR,92,31.0
1998,id50,1998-05-20,Kenya,KEN,93,31.0
1998,id50,1998-05-20,Slovenia,SVN,94,31.0
1998,id50,1998-05-20,Tanzania,TAN,95,31.0
1998,id50,1998-05-20,Lebanon,LBN,96,30.0
1998,id50,1998-05-20,Malawi,MWI,97,30.0
1998,id50,1998-05-20,Liberia,LBR,98,29.0
1998,id50,1998-05-20,Malaysia,MAS,99,29.0
1998,id50,1998-05-20,Vietnam,VIE,100,29.0
1998,id50,1998-05-20,Albania,ALB,101,29.0
1998,id50,1998-05-20,Bosnia and Herzegovina,BIH,102,28.0
1998,id50,1998-05-20,Wales,WAL,103,28.0
1998,id50,1998-05-20,Estonia,EST,104,28.0
1998,id50,1998-05-20,Grenada,GRN,105,27.0
1998,id50,1998-05-20,Singapore,SGP,106,27.0
1998,id50,1998-05-20,Kazakhstan,KAZ,107,26.0
1998,id50,1998-05-20,Barbados,BRB,108,26.0
1998,id50,1998-05-20,Congo,CGO,109,25.0
1998,id50,1998-05-20,Haiti,HAI,110,25.0
1998,id50,1998-05-20,Armenia,ARM,111,25.0
1998,id50,1998-05-20,Belarus,BLR,112,24.0
1998,id50,1998-05-20,Sudan,SDN,113,24.0
1998,id50,1998-05-20,Venezuela,VEN,114,24.0
1998,id50,1998-05-20,India,IND,115,24.0
1998,id50,1998-05-20,Uganda,UGA,116,24.0
1998,id50,1998-05-20,New Zealand,NZL,117,23.0
1998,id50,1998-05-20,Myanmar,MYA,118,23.0
1998,id50,1998-05-20,Tajikistan,TJK,119,22.0
1998,id50,1998-05-20,Gambia,GAM,120,22.0
1998,id50,1998-05-20,Faroe Islands,FRO,121,22.0
1998,id50,1998-05-20,St. Kitts and Nevis,SKN,122,21.0
1998,id50,1998-05-20,Azerbaijan,AZE,123,21.0
1998,id50,1998-05-20,Malta,MLT,124,20.0
1998,id50,1998-05-20,Jordan,JOR,125,20.0
1998,id50,1998-05-20,St. Vincent and the Grenadines,VIN,126,20.0
1998,id50,1998-05-20,Panama,PAN,127,20.0
1998,id50,1998-05-20,Mauritania,MTN,128,19.0
1998,id50,1998-05-20,Sri Lanka,SRI,129,19.0
1998,id50,1998-05-20,Dominica,DMA,130,18.0
1998,id50,1998-05-20,Ethiopia,ETH,131,17.0
1998,id50,1998-05-20,Benin,BEN,132,17.0
1998,id50,1998-05-20,St. Lucia,LCA,133,17.0
1998,id50,1998-05-20,Bahrain,BHR,134,17.0
1998,id50,1998-05-20,Yemen,YEM,135,16.0
1998,id50,1998-05-20,Lesotho,LES,136,16.0
1998,id50,1998-05-20,Solomon Islands,SOL,137,16.0
1998,id50,1998-05-20,Moldova,MDA,138,16.0
1998,id50,1998-05-20,Hong Kong,HKG,139,16.0
1998,id50,1998-05-20,Turkmenistan,TKM,140,16.0
1998,id50,1998-05-20,Kyrgyz Republic,KGZ,141,15.0
1998,id50,1998-05-20,Dominican Republic,DOM,142,15.0
1998,id50,1998-05-20,Luxembourg,LUX,143,14.0
1998,id50,1998-05-20,Antigua and Barbuda,ATG,144,14.0
1998,id50,1998-05-20,Laos,LAO,145,14.0
1998,id50,1998-05-20,Suriname,SUR,146,13.0
1998,id50,1998-05-20,Eswatini,SWZ,147,13.0
1998,id50,1998-05-20,Libya,LBY,148,12.0
1998,id50,1998-05-20,Bangladesh,BAN,149,12.0
1998,id50,1998-05-20,Fiji,FIJ,151,11.0
1998,id50,1998-05-20,Guinea-Bissau,GNB,152,11.0
1998,id50,1998-05-20,Guyana,GUY,153,11.0
1998,id50,1998-05-20,Botswana,BOT,154,10.0
1998,id50,1998-05-20,Niger,NIG,155,10.0
1998,id50,1998-05-20,Pakistan,PAK,156,9.0
1998,id50,1998-05-20,Mauritius,MRI,157,9.0
1998,id50,1998-05-20,Burundi,BDI,158,8.0
1998,id50,1998-05-20,Cambodia,CAM,159,8.0
1998,id50,1998-05-20,Maldives,MDV,160,8.0
1998,id50,1998-05-20,Macau,MAC,161,7.0
1998,id50,1998-05-20,Chinese Taipei,TPE,162,7.0
1998,id50,1998-05-20,Tahiti,TAH,163,7.0
1998,id50,1998-05-20,Cape Verde Islands,CPV,164,7.0
1998,id50,1998-05-20,Liechtenstein,LIE,165,7.0
1998,id50,1998-05-20,Nepal,NEP,166,7.0
1998,id50,1998-05-20,Cayman Islands,CAY,167,6.0
1998,id50,1998-05-20,Papua New Guinea,PNG,168,6.0
1998,id50,1998-05-20,Madagascar,MAD,169,6.0
1998,id50,1998-05-20,North Korea,PRK,170,5.0
1998,id50,1998-05-20,Puerto Rico,PUR,171,5.0
1998,id50,1998-05-20,Rwanda,RWA,172,5.0
1998,id50,1998-05-20,Aruba,ARU,173,5.0
1998,id50,1998-05-20,Philippines,PHI,174,4.0
1998,id50,1998-05-20,Tonga,TGA,175,4.0
1998,id50,1998-05-20,San Marino,SMR,176,4.0
1998,id50,1998-05-20,Brunei Darussalam,BRU,177,3.0
1998,id50,1998-05-20,Belize,BLZ,178,3.0
1998,id50,1998-05-20,British Virgin Islands,VGB,179,2.0
1998,id50,1998-05-20,Seychelles,SEY,180,2.0
1998,id50,1998-05-20,Samoa,SAM,181,2.0
1998,id50,1998-05-20,Chad,CHA,182,2.0
1998,id50,1998-05-20,Bermuda,BER,183,2.0
1998,id50,1998-05-20,Nicaragua,NCA,184,2.0
1998,id50,1998-05-20,Andorra,AND,185,2.0
1998,id50,1998-05-20,Vanuatu,VAN,186,1.0
1998,id50,1998-05-20,Somalia,SOM,187,1.0
1998,id50,1998-05-20,Central African Republic,CTA,188,1.0
1998,id50,1998-05-20,Djibouti,DJI,189,0.0
1998,id50,1998-05-20,Anguilla,AIA,190,0.0
1998,id50,1998-05-20,Cook Islands,COK,191,0.0
1998,id50,1998-05-20,Guam,GUM,192,0.0
2002,id97,2002-05-15,France,FRA,1,802.0
2002,id97,2002-05-15,Brazil,BRA,2,784.0
2002,id97,2002-05-15,Argentina,ARG,3,784.0
2002,id97,2002-05-15,Colombia,COL,4,728.0
2002,id97,2002-05-15,Portugal,POR,5,726.0
2002,id97,2002-05-15,Italy,ITA,6,717.0
2002,id97,2002-05-15,Mexico,MEX,7,716.0
2002,id97,2002-05-15,Spain,ESP,8,713.0
2002,id97,2002-05-15,Netherlands,NED,9,703.0
2002,id97,2002-05-15,Yugoslavia,YUG,10,702.0
2002,id97,2002-05-15,Germany,GER,11,695.0
2002,id97,2002-05-15,England,ENG,12,694.0
2002,id97,2002-05-15,USA,USA,13,690.0
2002,id97,2002-05-15,Romania,ROU,14,675.0
2002,id97,2002-05-15,Republic of Ireland,IRL,15,674.0
2002,id97,2002-05-15,Czech Republic,CZE,16,674.0
2002,id97,2002-05-15,Cameroon,CMR,17,672.0
2002,id97,2002-05-15,Paraguay,PAR,18,671.0
2002,id97,2002-05-15,Sweden,SWE,19,665.0
2002,id97,2002-05-15,Denmark,DEN,20,657.0
2002,id97,2002-05-15,Croatia,CRO,21,655.0
2002,id97,2002-05-15,Turkey,TUR,22,654.0
2002,id97,2002-05-15,Belgium,BEL,23,653.0
2002,id97,2002-05-15,Uruguay,URU,24,652.0
2002,id97,2002-05-15,Slovenia,SVN,25,649.0
2002,id97,2002-05-15,Honduras,HON,26,647.0
2002,id97,2002-05-15,Nigeria,NGA,27,644.0
2002,id97,2002-05-15,Russia,RUS,28,644.0
2002,id97,2002-05-15,Costa Rica,CRC,29,643.0
2002,id97,2002-05-15,Iran,IRN,30,635.0
2002,id97,2002-05-15,Tunisia,TUN,31,635.0
2002,id97,2002-05-15,Japan,JPN,32,634.0
2002,id97,2002-05-15,Norway,NOR,33,631.0
2002,id97,2002-05-15,Saudi Arabia,KSA,34,627.0
2002,id97,2002-05-15,Trinidad and Tobago,TRI,35,624.0
2002,id97,2002-05-15,Ecuador,ECU,36,624.0
2002,id97,2002-05-15,South Africa,RSA,37,623.0
2002,id97,2002-05-15,Poland,POL,38,615.0
2002,id97,2002-05-15,Morocco,MAR,39,612.0
2002,id97,2002-05-15,South Korea,KOR,40,603.0
2002,id97,2002-05-15,Finland,FIN,41,600.0
2002,id97,2002-05-15,Senegal,SEN,42,599.0
2002,id97,2002-05-15,Egypt,EGY,43,598.0
2002,id97,2002-05-15,Ukraine,UKR,44,593.0
2002,id97,2002-05-15,Chile,CHI,45,590.0
2002,id97,2002-05-15,Ivory Coast,CIV,46,580.0
2002,id97,2002-05-15,Peru,PER,47,578.0
2002,id97,2002-05-15,Australia,AUS,48,575.0
2002,id97,2002-05-15,Slovakia,SVK,49,574.0
2002,id97,2002-05-15,China PR,CHN,50,566.0
2002,id97,2002-05-15,Israel,ISR,51,563.0
2002,id97,2002-05-15,Ghana,GHA,52,558.0
2002,id97,2002-05-15,Greece,GRE,53,558.0
2002,id97,2002-05-15,Bulgaria,BUL,54,557.0
2002,id97,2002-05-15,Scotland,SCO,55,557.0
2002,id97,2002-05-15,Iceland,ISL,56,553.0
2002,id97,2002-05-15,Jamaica,JAM,57,549.0
2002,id97,2002-05-15,Angola,ANG,58,545.0
2002,id97,2002-05-15,Georgia,GEO,59,545.0
2002,id97,2002-05-15,Thailand,THA,60,544.0
2002,id97,2002-05-15,Austria,AUT,61,543.0
2002,id97,2002-05-15,Guatemala,GUA,62,538.0
2002,id97,2002-05-15,United Arab Emirates,UAE,63,536.0
2002,id97,2002-05-15,Switzerland,SUI,64,531.0
2002,id97,2002-05-15,Zambia,ZAM,65,530.0
2002,id97,2002-05-15,Zimbabwe,ZIM,66,527.0
2002,id97,2002-05-15,Uzbekistan,UZB,67,523.0
2002,id97,2002-05-15,Hungary,HUN,68,523.0
2002,id97,2002-05-15,Togo,TOG,69,518.0
2002,id97,2002-05-15,Bolivia,BOL,70,512.0
2002,id97,2002-05-15,Iraq,IRQ,71,509.0
2002,id97,2002-05-15,Bosnia and Herzegovina,BIH,72,508.0
